TCGA-D6-A74Q-01A-11R-A34R-07	-5.171993	-20.189999
TCGA-DQ-5624-01A-01R-1873-07	10.393173	41.009426
TCGA-DQ-5625-01A-01R-1873-07	14.345791	33.03452
TCGA-DQ-5629-01A-01R-1873-07	23.294268	-7.8327394
TCGA-DQ-5630-01A-01R-1873-07	15.033987	35.566666
TCGA-DQ-5631-01A-01R-1873-07	9.38667	13.559418
TCGA-DQ-7588-01A-11R-2081-07	-17.392519	37.15804
TCGA-DQ-7591-01A-11R-2081-07	22.0567	-36.025463
TCGA-DQ-7592-01A-11R-2081-07	8.816066	34.418804
TCGA-DQ-7593-01A-11R-2232-07	14.218659	-39.069942
TCGA-DQ-7596-01A-11R-2232-07	9.75672	-29.869362
TCGA-F7-7848-01A-11R-2132-07	6.782301	-23.466549
TCGA-F7-8298-01A-11R-2403-07	15.395053	18.630331
TCGA-F7-8489-01A-31R-2403-07	-17.312517	26.688818
TCGA-F7-A50G-01A-11R-A266-07	-19.66029	11.844049
TCGA-F7-A50I-01A-11R-A28V-07	-18.99359	-20.634853
TCGA-F7-A50J-01A-21R-A28V-07	-26.740683	-3.6153584
TCGA-F7-A61S-01A-11R-A28V-07	-24.200108	-3.733627
TCGA-F7-A61V-01A-11R-A28V-07	-17.302357	-40.432304
TCGA-F7-A61W-01A-11R-A28V-07	-15.236486	41.127373
TCGA-F7-A620-01A-11R-A28V-07	-2.9695137	15.837479
TCGA-F7-A622-01A-11R-A28V-07	-29.59855	-7.769572
TCGA-F7-A623-01A-11R-A28V-07	-17.023542	9.902278
TCGA-F7-A624-01A-22R-A30B-07	6.865565	-0.7086412
TCGA-H7-7774-01A-21R-2081-07	-21.809494	6.3193183
TCGA-H7-8501-01A-11R-2403-07	-11.680491	-4.260377
TCGA-H7-A6C4-01A-11R-A30B-07	0.15569592	38.923565
TCGA-H7-A6C4-11A-21R-A466-07	-21.674698	-32.810104
TCGA-H7-A6C5-11A-11R-A30B-07	35.822517	-28.708044
TCGA-H7-A76A-01A-51R-A34R-07	2.8280566	-43.071693
TCGA-HD-7229-01A-11R-2016-07	-20.545368	29.741817
TCGA-HD-7753-01A-11R-2081-07	-10.112983	28.228416
TCGA-HD-7754-01A-11R-2081-07	13.916023	-26.536089
TCGA-HD-7831-01A-11R-2132-07	12.760363	14.995579
TCGA-HD-7832-01A-11R-2132-07	-25.11495	33.793568
TCGA-HD-8224-01A-11R-2403-07	30.066471	-22.760921
TCGA-HD-8314-01A-11R-2403-07	27.070728	-20.891294
TCGA-HD-8634-01A-11R-2403-07	-27.34844	12.549991
TCGA-HD-8635-01A-11R-2403-07	20.733707	35.45814
TCGA-HD-8635-11A-01R-2403-07	-19.204859	-35.0113
TCGA-HD-A4C1-01A-11R-A24H-07	-30.046862	21.350695
TCGA-HD-A633-01A-11R-A28V-07	-12.078043	-11.933894
TCGA-HD-A634-01A-11R-A28V-07	6.802198	-2.3564394
TCGA-HD-A6HZ-01A-12R-A31N-07	12.620622	34.904423
TCGA-HD-A6HZ-11A-11R-A31N-07	-25.814598	-20.902435
TCGA-HD-A6I0-01A-11R-A31N-07	-25.816216	-9.575773
TCGA-HD-A6I0-11A-11R-A31N-07	-26.096489	-20.132221
TCGA-IQ-7630-01A-11R-2081-07	-21.910963	31.334827
TCGA-IQ-7631-01A-11R-2081-07	3.9062924	0.2372743
TCGA-IQ-7632-01A-11R-2081-07	-24.004707	10.555774
TCGA-IQ-A61E-01A-22R-A30B-07	-21.09167	33.605774
TCGA-IQ-A61G-01A-11R-A30B-07	-8.315628	-10.669149
TCGA-IQ-A61H-01A-11R-A30B-07	32.466534	-4.164945
TCGA-IQ-A61I-01A-11R-A30B-07	6.196842	-44.777973
TCGA-IQ-A61J-01A-11R-A30B-07	2.5940998	36.589573
TCGA-IQ-A61O-01A-11R-A30B-07	10.822757	10.18001
TCGA-IQ-A6SG-01A-12R-A34R-07	15.408603	-2.8977761
TCGA-IQ-A6SH-01A-12R-A34R-07	-24.467443	-5.1180162
TCGA-KU-A66S-01A-21R-A30B-07	7.180739	-3.1975965
TCGA-KU-A66T-01A-11R-A30B-07	-14.547413	-10.553647
TCGA-KU-A6H7-01A-11R-A31N-07	4.836035	-42.415882
TCGA-KU-A6H7-06A-21R-A31N-07	5.652095	-43.22707
TCGA-KU-A6H8-01A-21R-A34R-07	-23.028706	-32.797546
TCGA-MT-A51W-01A-21R-A266-07	-29.9665	12.357037
TCGA-MT-A51X-01A-11R-A266-07	-7.2648716	42.29351
TCGA-MT-A67A-01A-11R-A30B-07	-29.341072	-12.23449
TCGA-MT-A67D-01A-31R-A30B-07	-33.761898	-5.570397
TCGA-MT-A67F-01A-11R-A30B-07	-38.3877	9.991116
TCGA-MT-A7BN-01A-12R-A34R-07	3.0271852	-2.0136445
TCGA-MZ-A5BI-01A-31R-A34R-07	7.877959	-41.921066
TCGA-MZ-A6I9-01A-11R-A31N-07	2.0273612	-34.714397
TCGA-MZ-A7D7-01A-21R-A34R-07	-8.976156	-9.724638
TCGA-P3-A5Q5-01A-11R-A28V-07	4.1250944	-39.02453
TCGA-P3-A5Q6-01A-11R-A28V-07	-20.846487	-10.05265
TCGA-P3-A5QA-01A-11R-A28V-07	10.2755575	12.396647
TCGA-P3-A5QE-01A-11R-A28V-07	14.474422	-37.620014
TCGA-P3-A5QF-01A-11R-A28V-07	6.4714317	-30.650618
TCGA-P3-A6SW-01A-11R-A34R-07	5.507028	-39.00346
TCGA-P3-A6SX-01A-11R-A34R-07	-16.388237	41.771984
TCGA-P3-A6T0-01A-12R-A34R-07	-13.411873	25.995388
TCGA-P3-A6T2-01A-11R-A34R-07	-19.149971	32.430546
TCGA-P3-A6T3-01A-11R-A34R-07	-15.146479	38.627136
TCGA-P3-A6T4-01A-11R-A34R-07	-18.062391	8.478252
TCGA-P3-A6T5-01A-11R-A34R-07	-32.04228	-0.1657171
TCGA-P3-A6T6-01A-11R-A34R-07	2.1621325	-36.158325
TCGA-P3-A6T7-01A-11R-A34R-07	-31.378374	2.6707916
TCGA-P3-A6T8-01A-11R-A34R-07	18.276659	18.852585
TCGA-QK-A64Z-01A-11R-A30B-07	-17.073921	27.929808
TCGA-QK-A652-01A-11R-A30B-07	0.8301963	38.0643
TCGA-QK-A6IF-01A-11R-A31N-07	18.835032	-40.139137
TCGA-QK-A6IG-01A-11R-A31N-07	-8.454567	0.31579465
TCGA-QK-A6IH-01A-11R-A31N-07	-23.92916	-8.069123
TCGA-QK-A6II-01A-11R-A31N-07	-28.478075	-10.3497095
TCGA-QK-A6IJ-01A-11R-A31N-07	-26.689596	-8.298488
TCGA-QK-A6V9-01A-11R-A34R-07	14.110075	-36.73649
TCGA-QK-A6VB-01A-12R-A34R-07	9.820029	-15.429766
TCGA-QK-A6VC-01A-23R-A34R-07	-12.430969	-23.088223
TCGA-QK-A8Z7-01A-11R-A39I-07	18.259127	-10.158257
TCGA-QK-A8Z8-01A-11R-A39I-07	7.9228454	-16.431036
TCGA-QK-A8Z9-01B-11R-A39I-07	10.358562	16.492573
TCGA-QK-A8ZA-01A-11R-A39I-07	26.208693	-3.0927296
TCGA-QK-A8ZB-01A-11R-A39I-07	-16.27899	16.882423
TCGA-QK-AA3J-01A-11R-A39I-07	9.851043	-26.428806
TCGA-QK-AA3K-01A-11R-A39I-07	9.569229	8.432064
TCGA-RS-A6TO-01A-32R-A34R-07	-18.986723	-3.533117
TCGA-RS-A6TP-01A-12R-A34R-07	11.76089	-34.103718
TCGA-T2-A6WX-01A-12R-A34R-07	-13.106339	-2.5316586
TCGA-T2-A6WZ-01A-21R-A34R-07	-23.898567	-11.764719
TCGA-T2-A6X0-01A-11R-A34R-07	16.78209	-30.8436
TCGA-T2-A6X2-01A-12R-A34R-07	-28.534166	7.5827165
TCGA-T3-A92M-01A-31R-A39I-07	6.6633153	8.583481
TCGA-T3-A92N-01A-11R-A39I-07	-9.765965	-3.6187801
TCGA-TN-A7HI-01A-11R-A34R-07	3.7436798	-2.963946
TCGA-TN-A7HJ-01A-12R-A34R-07	-9.739794	-27.64543
TCGA-TN-A7HL-01A-11R-A34R-07	3.7446914	-40.901714
TCGA-UF-A718-01A-22R-A34R-07	-14.251294	16.820774
TCGA-UF-A719-01A-12R-A34R-07	8.435191	-16.18666
TCGA-UF-A71A-01A-22R-A34R-07	29.08045	1.6130329
TCGA-UF-A71A-06A-11R-A39I-07	28.860703	0.97680765
TCGA-UF-A71B-01A-12R-A34R-07	23.744911	-5.3865333
TCGA-UF-A71D-01A-12R-A34R-07	1.0220668	-21.482452
TCGA-UF-A71E-01A-31R-A34R-07	-0.9494677	-10.183693
TCGA-UF-A7J9-01A-12R-A34R-07	26.02226	7.241018
TCGA-UF-A7JA-01A-12R-A34R-07	6.2148566	7.419351
TCGA-UF-A7JC-01A-21R-A34R-07	-9.047242	39.788017
TCGA-UF-A7JD-01A-11R-A34R-07	11.686185	11.168014
TCGA-UF-A7JF-01A-11R-A34R-07	-8.362807	-20.619255
TCGA-UF-A7JH-01A-21R-A34R-07	-27.408205	-19.550537
TCGA-UF-A7JJ-01A-11R-A34R-07	3.462198	24.221277
TCGA-UF-A7JK-01A-11R-A34R-07	-13.741827	40.820415
TCGA-UF-A7JO-01A-11R-A34R-07	-14.741151	-3.9542623
TCGA-UF-A7JS-01A-11R-A34R-07	-24.663568	-10.736758
TCGA-UF-A7JT-01A-11R-A34R-07	-20.58506	-3.84688
TCGA-UF-A7JV-01A-11R-A34R-07	-12.227734	-0.0065206266
TCGA-UP-A6WW-01A-12R-A34R-07	4.937548	-44.168003
TCGA-WA-A7GZ-01A-11R-A34R-07	-12.115416	46.648174
TCGA-WA-A7GZ-11A-11R-A34R-07	-22.562355	-31.830753
TCGA-WA-A7H4-01A-21R-A34R-07	21.355072	34.620335
