,gene,cluster,t_stat,p_val,log2fc,mean_cluster,mean_others,corrected_p_val
6138,5284,2,3.6832672676396894,0.0003123182175443836,1.5740829959542708,6.621196348355945,5.0471133524016745,0.0006962064590824423
6141,10457,2,7.104857703230688,1.8451958186269213e-11,1.0128522144842957,14.1885576928817,13.175705478397404,1.236726419991234e-10
6168,218,2,11.533360246505575,9.700204756217789e-24,2.9583016283679076,12.468974670413214,9.510673042045307,2.9352183937874263e-22
6169,6696,2,4.444474176083492,1.4484720441231651e-05,1.0356733732314485,11.386191543939539,10.35051817070809,4.0471417829649764e-05
6176,3488,2,6.566257179718357,4.786528445934675e-10,1.1508430830860537,12.44291562604936,11.292072542963306,2.665104925353382e-09
6181,928,2,12.528603399158424,3.843982673826406e-27,1.0378443257259082,14.43412660766517,13.396282281939262,1.6497779715993159e-25
6188,4953,2,9.701446543191073,5.363201676507969e-18,1.6120207658293388,13.426364483659647,11.814343717830308,8.336370683485354e-17
6202,1755,2,3.5779282219700144,0.00046007802127067337,1.4987845858483189,5.536981938761116,4.038197352912797,0.0009902669420376094
6233,1646,2,12.423614127246642,9.083163907802148e-27,2.9832858648129434,12.678837293289954,9.69555142847701,3.7533735156207225e-25
6235,3856,2,10.196268588909582,2.3470093605307873e-21,2.011524693696625,12.767554045485385,10.75602935178876,5.458161303559972e-20
6238,57016,2,5.032809643885191,1.1442036883103925e-06,1.434352394879916,11.928097533929947,10.49374513905003,3.7975562174257964e-06
6271,1048,2,4.285386130318316,2.698695276462043e-05,1.2690970806305675,10.055346720215912,8.786249639585344,7.200360929727968e-05
6275,4922,2,11.084950227121528,1.508542064132068e-21,4.967511548654861,8.599618513879077,3.6321069652242164,3.608952306536048e-20
6280,1191,2,6.612866410384178,2.946495465004644e-10,1.1647374010350937,11.585556658239176,10.420819257204082,1.6786803881926349e-09
6284,7062,2,6.908565296193756,8.96708155525539e-11,1.9829284474661781,7.565086463259947,5.582158015793769,5.421451968110877e-10
